/base/biblioness/bibs_location/state	7	30.29	50.0	0.0	0.173	20.43	50.0	0.0	0.18	20.43	57.14	14.29	0.303	15.79	71.43	14.29	0.32	20.43	57.14	28.57	0.409	13.0	64.29	28.57	0.43	73.29	35.71	14.29	0.254	63.29	35.71	14.29	0.258	27.29	57.14	14.29	0.262	17.64	57.14	14.29	0.273	22.36	64.29	35.71	0.449	13.0	71.43	35.71	0.478	14.14	64.29	42.86	0.507	9.0	78.57	50.0	0.564
/base/culturalevent/event/entity_involved	20	1292.1	20.0	0.0	0.071	1289.25	25.0	0.0	0.109	2936.8	27.5	0.0	0.081	2934.38	30.0	2.5	0.117	3243.97	12.5	0.0	0.049	3241.35	17.5	2.5	0.078	477.3	40.0	5.0	0.144	474.48	47.5	12.5	0.25	2014.13	32.5	2.5	0.115	2011.45	40.0	10.0	0.202	275.55	40.0	5.0	0.14	273.15	45.0	12.5	0.217	5140.55	22.5	5.0	0.091	5139.13	22.5	10.0	0.127
/base/eating/practicer_of_diet/diet	11	594.36	50.0	18.18	0.319	564.64	50.0	22.73	0.35	708.27	50.0	18.18	0.301	677.73	50.0	27.27	0.347	1087.41	45.45	4.55	0.113	1056.73	45.45	4.55	0.117	977.27	50.0	22.73	0.366	941.27	54.55	31.82	0.417	533.09	50.0	27.27	0.388	499.36	50.0	36.36	0.435	690.77	50.0	22.73	0.368	659.32	54.55	31.82	0.416	232.05	50.0	22.73	0.366	215.77	50.0	31.82	0.412
/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months	3	7.83	66.67	0.0	0.153	3.0	100.0	0.0	0.361	7.67	83.33	0.0	0.148	2.5	100.0	16.67	0.5	8.0	83.33	0.0	0.131	2.5	100.0	16.67	0.5	11.5	0.0	0.0	0.087	2.83	100.0	0.0	0.375	11.33	16.67	0.0	0.089	2.83	100.0	16.67	0.444	7.67	83.33	0.0	0.145	1.83	100.0	50.0	0.694	6.33	100.0	0.0	0.188	2.0	100.0	33.33	0.611
/base/locations/continents/countries_within	5	21.0	60.0	30.0	0.424	10.5	70.0	40.0	0.525	54.1	50.0	40.0	0.431	38.8	50.0	40.0	0.434	31.7	50.0	20.0	0.31	16.0	50.0	20.0	0.328	22.7	50.0	50.0	0.514	7.5	80.0	50.0	0.569	16.7	50.0	50.0	0.516	2.7	90.0	80.0	0.827	25.4	50.0	50.0	0.512	9.7	80.0	50.0	0.553	22.6	50.0	50.0	0.512	7.4	90.0	50.0	0.625
/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team	41	18.87	12.2	0.0	0.073	4.3	95.12	23.17	0.426	13.89	40.24	4.88	0.165	4.68	91.46	19.51	0.397	14.54	34.15	6.1	0.157	4.74	92.68	21.95	0.396	20.01	2.44	0.0	0.054	4.29	92.68	18.29	0.414	18.67	6.1	0.0	0.059	3.95	96.34	20.73	0.44	14.5	29.27	2.44	0.115	4.16	93.9	21.95	0.445	11.38	48.78	0.0	0.124	3.61	96.34	30.49	0.501
/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed	21	22.21	52.38	0.0	0.134	3.43	90.48	69.05	0.769	15.71	59.52	2.38	0.217	1.67	100.0	64.29	0.783	18.93	52.38	2.38	0.176	3.98	100.0	47.62	0.562	24.52	50.0	0.0	0.118	1.74	97.62	71.43	0.825	23.24	50.0	0.0	0.124	1.4	100.0	71.43	0.842	18.36	50.0	2.38	0.158	1.31	100.0	73.81	0.863	17.02	50.0	0.0	0.177	1.86	100.0	54.76	0.722
/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant	1	271.5	0.0	0.0	0.004	271.5	0.0	0.0	0.004	2287.5	0.0	0.0	0.0	2287.5	0.0	0.0	0.0	1317.0	0.0	0.0	0.001	1317.0	0.0	0.0	0.001	144.5	0.0	0.0	0.007	144.5	0.0	0.0	0.007	309.0	0.0	0.0	0.004	309.0	0.0	0.0	0.004	127.5	0.0	0.0	0.014	127.5	0.0	0.0	0.014	7654.5	0.0	0.0	0.0	7654.5	0.0	0.0	0.0
/base/popstra/celebrity/dated./base/popstra/dated/participant	11	824.41	0.0	0.0	0.003	822.36	0.0	0.0	0.003	679.41	0.0	0.0	0.013	677.36	0.0	0.0	0.013	1061.36	0.0	0.0	0.012	1059.32	0.0	0.0	0.013	693.27	0.0	0.0	0.007	691.23	0.0	0.0	0.007	389.41	0.0	0.0	0.013	387.36	0.0	0.0	0.014	313.36	13.64	0.0	0.044	311.41	13.64	0.0	0.06	6869.45	0.0	0.0	0.001	6868.18	0.0	0.0	0.001
/base/popstra/celebrity/friendship./base/popstra/friendship/participant	32	506.66	9.38	0.0	0.029	503.64	10.94	0.0	0.034	1296.44	12.5	0.0	0.039	1293.58	12.5	0.0	0.04	1894.94	6.25	0.0	0.022	1891.81	6.25	0.0	0.028	1134.63	3.13	1.56	0.034	1131.44	3.13	1.56	0.035	376.98	14.06	0.0	0.037	373.84	23.44	0.0	0.045	428.3	10.94	0.0	0.043	425.5	10.94	0.0	0.05	6127.97	6.25	1.56	0.031	6126.67	7.81	1.56	0.041
/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer	31	547.69	19.35	1.61	0.067	540.52	20.97	4.84	0.098	495.06	16.13	0.0	0.042	488.08	19.35	0.0	0.045	785.55	9.68	0.0	0.027	778.06	11.29	0.0	0.033	312.13	12.9	3.23	0.066	304.73	16.13	3.23	0.075	154.5	27.42	0.0	0.068	147.53	30.65	1.61	0.099	348.82	27.42	6.45	0.136	343.27	30.65	6.45	0.144	3696.5	25.81	1.61	0.091	3693.63	25.81	3.23	0.111
/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members	3	11.67	0.0	0.0	0.086	3.5	100.0	0.0	0.319	5.0	100.0	0.0	0.211	2.67	100.0	0.0	0.422	9.67	33.33	0.0	0.125	4.0	100.0	0.0	0.274	10.83	33.33	0.0	0.093	2.83	100.0	0.0	0.375	11.17	33.33	0.0	0.09	3.0	100.0	0.0	0.361	9.5	66.67	0.0	0.107	2.0	100.0	33.33	0.611	9.83	83.33	0.0	0.102	2.83	100.0	0.0	0.375
/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category	20	45.13	57.5	27.5	0.386	20.48	72.5	50.0	0.592	54.6	50.0	0.0	0.196	30.68	65.0	0.0	0.234	61.85	47.5	20.0	0.301	36.98	60.0	25.0	0.375	362.73	45.0	17.5	0.31	323.7	52.5	40.0	0.462	53.3	50.0	22.5	0.364	18.23	67.5	47.5	0.575	52.58	50.0	35.0	0.419	22.52	67.5	52.5	0.592	36.63	52.5	27.5	0.4	18.23	70.0	57.5	0.609
/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language	21	39.45	50.0	19.05	0.325	7.88	78.57	45.24	0.578	42.6	42.86	19.05	0.297	15.57	59.52	23.81	0.355	57.74	42.86	26.19	0.335	29.26	57.14	33.33	0.412	46.19	52.38	26.19	0.347	5.79	88.1	54.76	0.648	36.45	52.38	21.43	0.323	4.24	85.71	61.9	0.705	36.64	54.76	28.57	0.37	3.88	85.71	54.76	0.664	565.83	54.76	33.33	0.403	546.31	90.48	73.81	0.79
/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location	38	37.2	35.53	7.89	0.185	19.66	59.21	13.16	0.27	73.32	38.16	1.32	0.133	57.46	44.74	5.26	0.191	76.41	27.63	1.32	0.098	58.63	36.84	5.26	0.143	95.43	43.42	11.84	0.215	77.17	59.21	25.0	0.377	31.61	47.37	13.16	0.242	15.07	68.42	32.89	0.456	32.37	51.32	18.42	0.277	17.12	69.74	27.63	0.413	3176.13	31.58	9.21	0.168	3166.24	39.47	22.37	0.281
/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency	60	450.02	50.83	44.17	0.474	310.9	55.0	45.0	0.491	1090.58	50.0	15.83	0.327	888.95	50.0	15.83	0.327	738.1	50.83	0.0	0.187	587.68	50.83	0.0	0.187	575.14	50.0	49.17	0.496	327.5	55.0	49.17	0.513	422.31	50.0	47.5	0.49	260.18	53.33	47.5	0.498	427.2	50.0	49.17	0.498	250.33	53.33	49.17	0.514	357.79	50.0	49.17	0.497	247.97	50.0	49.17	0.499
/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club	29	103.52	20.69	0.0	0.064	98.29	27.59	1.72	0.1	98.38	10.34	0.0	0.051	94.84	12.07	0.0	0.054	146.1	17.24	0.0	0.046	141.28	20.69	0.0	0.054	137.03	22.41	1.72	0.092	131.86	31.03	6.9	0.144	80.98	22.41	3.45	0.109	76.0	36.21	8.62	0.172	81.14	37.93	3.45	0.114	77.16	41.38	3.45	0.144	4949.4	27.59	1.72	0.09	4947.67	27.59	5.17	0.11
/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season	27	15.69	48.15	0.0	0.102	2.11	98.15	66.67	0.785	10.15	66.67	11.11	0.26	1.54	100.0	70.37	0.82	10.07	66.67	9.26	0.25	1.61	100.0	77.78	0.847	17.3	40.74	0.0	0.089	1.76	96.3	83.33	0.889	16.83	35.19	0.0	0.09	1.85	98.15	85.19	0.896	11.5	59.26	5.56	0.189	1.91	98.15	81.48	0.874	213.85	51.85	0.0	0.149	203.91	96.3	75.93	0.843
/broadcast/content/artist	14	92.46	50.0	25.0	0.359	72.39	53.57	35.71	0.435	122.46	46.43	14.29	0.278	101.89	46.43	17.86	0.303	100.68	50.0	25.0	0.326	82.57	53.57	28.57	0.35	119.64	50.0	32.14	0.394	96.46	60.71	46.43	0.524	88.68	50.0	32.14	0.401	67.57	67.86	50.0	0.556	71.57	57.14	32.14	0.412	55.5	71.43	53.57	0.603	65.29	60.71	50.0	0.525	53.93	71.43	60.71	0.66
/business/business_operation/industry	41	185.09	39.02	3.66	0.168	168.54	52.44	13.41	0.261	969.94	26.83	1.22	0.095	955.8	26.83	2.44	0.109	1057.39	26.83	9.76	0.167	1042.95	29.27	14.63	0.203	140.48	43.9	9.76	0.23	123.43	53.66	29.27	0.384	424.44	43.9	8.54	0.221	408.72	54.88	28.05	0.368	93.74	50.0	13.41	0.276	79.38	63.41	23.17	0.374	1661.9	61.25	21.25	0.307	1659.28	65.0	25.0	0.371
/business/business_operation/revenue./measurement_unit/dated_money_value/currency	1	54.5	50.0	50.0	0.505	8.5	50.0	50.0	0.531	98.5	50.0	50.0	0.503	42.0	50.0	50.0	0.506	108.5	50.0	50.0	0.502	49.5	50.0	50.0	0.505	137.0	50.0	50.0	0.502	30.5	50.0	50.0	0.508	113.0	50.0	50.0	0.502	12.0	50.0	50.0	0.522	123.5	50.0	50.0	0.502	21.5	50.0	50.0	0.512	29.0	50.0	50.0	0.509	1.0	100.0	100.0	1.0
/business/job_title/people_with_this_title./business/employment_tenure/company	85	201.04	40.59	3.53	0.127	176.62	52.35	11.76	0.243	956.94	25.88	1.18	0.087	936.01	31.76	6.47	0.147	1138.37	30.59	1.18	0.088	1119.38	35.29	7.65	0.167	360.09	35.29	1.76	0.108	332.37	47.06	14.12	0.259	194.44	42.94	2.35	0.133	169.45	57.65	17.06	0.311	113.58	47.06	4.71	0.175	91.53	57.06	18.24	0.317	1731.32	45.83	4.17	0.156	1723.15	57.14	14.29	0.285
/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend	1	20.0	50.0	0.0	0.078	17.5	50.0	0.0	0.081	24.5	50.0	0.0	0.111	22.0	50.0	0.0	0.113	25.0	50.0	0.0	0.063	22.5	50.0	0.0	0.064	43.5	50.0	0.0	0.106	41.0	50.0	0.0	0.106	26.5	50.0	0.0	0.094	24.0	50.0	0.0	0.095	16.5	50.0	0.0	0.183	14.0	50.0	0.0	0.187	7663.0	0.0	0.0	0.0	7661.5	0.0	0.0	0.0
/common/topic/webpage./common/webpage/category	402	2845.83	50.0	50.0	0.5	1663.17	50.0	50.0	0.501	3401.98	50.0	50.0	0.5	2349.54	50.0	50.0	0.5	3578.59	50.0	50.0	0.5	2498.18	50.0	50.0	0.5	3233.65	50.0	50.0	0.5	1244.77	50.62	50.12	0.503	2728.73	50.0	50.0	0.5	1315.81	50.5	50.0	0.502	2699.54	50.0	50.0	0.5	843.36	51.99	50.25	0.51	978.06	46.45	46.45	0.465	645.39	47.97	47.08	0.477
/dataworld/gardening_hint/split_to	10	2806.25	70.0	50.0	0.579	2806.2	70.0	50.0	0.588	1177.15	60.0	45.0	0.492	1177.15	60.0	45.0	0.492	2923.7	50.0	35.0	0.418	2923.65	50.0	35.0	0.426	4024.7	0.0	0.0	0.003	4024.35	0.0	0.0	0.003	2364.65	70.0	50.0	0.592	2364.6	70.0	50.0	0.6	1439.6	55.0	35.0	0.4	1439.55	55.0	35.0	0.408	4307.2	20.0	10.0	0.129	4307.2	20.0	10.0	0.129
/education/educational_degree/people_with_this_degree./education/education/institution	287	127.47	42.33	4.7	0.15	52.4	59.58	22.13	0.352	135.22	41.81	8.54	0.19	68.06	51.92	23.87	0.329	137.4	42.86	9.41	0.199	69.23	53.14	25.44	0.345	182.88	34.49	1.57	0.097	67.63	56.97	21.43	0.329	135.31	40.94	2.09	0.114	39.05	65.16	33.97	0.443	123.21	43.21	5.57	0.162	41.97	60.8	24.56	0.371	262.16	44.43	2.26	0.129	232.72	61.5	26.31	0.387
/education/educational_degree/people_with_this_degree./education/education/major_field_of_study	63	24.15	48.41	6.35	0.185	8.53	82.54	34.13	0.496	28.29	45.24	4.76	0.158	14.13	72.22	17.46	0.347	26.62	42.86	4.76	0.152	11.66	68.25	19.05	0.335	36.6	41.27	0.0	0.09	12.48	78.57	31.75	0.466	27.98	46.03	1.59	0.112	6.6	84.13	44.44	0.579	21.12	51.59	5.56	0.177	5.42	85.71	42.86	0.572	23.32	49.21	2.38	0.136	6.84	84.92	25.4	0.427
/education/educational_degree/people_with_this_degree./education/education/student	27	256.78	44.44	11.11	0.199	228.2	44.44	12.96	0.222	423.81	33.33	3.7	0.13	395.17	35.19	5.56	0.141	297.11	38.89	14.81	0.227	267.41	38.89	16.67	0.24	335.43	46.3	22.22	0.302	302.44	48.15	27.78	0.352	209.22	50.0	20.37	0.296	177.74	55.56	27.78	0.371	233.89	53.7	22.22	0.315	205.59	53.7	24.07	0.343	87.65	53.7	22.22	0.322	78.35	55.56	24.07	0.348
/education/educational_institution/campuses	13	1.0	100.0	100.0	1.0	1.0	100.0	100.0	1.0	2.31	100.0	53.85	0.701	2.31	100.0	53.85	0.701	1.58	100.0	76.92	0.858	1.58	100.0	76.92	0.858	19.19	61.54	23.08	0.374	19.19	61.54	23.08	0.374	1.0	100.0	100.0	1.0	1.0	100.0	100.0	1.0	1.38	100.0	69.23	0.833	1.38	100.0	69.23	0.833	1.04	100.0	96.15	0.981	1.04	100.0	96.15	0.981
