Relation	Num	MR	hits@10	hits@1	MRR	FMR	Fhits@10	Fhits@1	FMRR
/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy	50	1589.4	41.0	35.0	37.26	1363.45	46.0	35.0	38.75
/location/country/second_level_divisions	46	245.41	50.0	47.83	48.58	67.02	63.04	51.09	54.59
/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency	3	912.33	33.33	33.33	33.48	854.67	33.33	33.33	33.77
/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency	60	668.53	45.83	35.0	38.95	423.11	48.33	35.83	40.64
/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location	38	66.16	28.95	9.21	15.72	48.0	42.11	10.53	21.6
/organization/organization/place_founded	16	1610.41	6.25	0.0	1.65	1609.34	6.25	0.0	1.97
/music/performance_role/regular_performances./music/group_membership/role	40	61.01	2.5	0.0	2.69	28.26	20.0	0.0	8.07
/music/group_member/membership./music/group_membership/role	29	578.86	18.97	0.0	5.1	556.1	29.31	3.45	10.87
/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft	43	13.8	54.65	4.65	16.54	2.36	100.0	44.19	64.33
/influence/influence_node/peers./influence/peer_relationship/peers	2	5946.0	0.0	0.0	0.02	5945.25	0.0	0.0	0.02
/base/eating/practicer_of_diet/diet	11	1206.32	27.27	9.09	15.75	1170.91	31.82	13.64	18.89
/people/person/employment_history./business/employment_tenure/company	24	1512.67	4.17	0.0	1.97	1510.58	4.17	0.0	2.77
/film/film/edited_by	13	708.04	3.85	0.0	2.29	701.81	3.85	0.0	2.31
/location/statistical_region/gdp_nominal./measurement_unit/dated_money_value/currency	4	119.25	50.0	50.0	50.21	9.63	75.0	50.0	54.75
/film/film/music	92	1127.55	5.98	0.0	2.45	1121.29	6.52	0.0	2.59
/tv/tv_producer/programs_produced./tv/tv_producer_term/program	4	737.38	25.0	0.0	5.39	731.63	25.0	0.0	7.32
/education/educational_institution/school_type	80	168.98	42.5	7.5	19.27	95.09	47.5	14.38	25.5
/location/country/capital	11	3630.05	0.0	0.0	0.5	3628.77	0.0	0.0	0.5
/government/legislative_session/members./government/government_position_held/legislative_sessions	13	15.81	19.23	0.0	8.37	3.96	100.0	7.69	33.72
/location/hud_county_place/place	48	54.96	89.58	77.08	82.06	54.96	89.58	77.08	82.06
/people/person/spouse_s./people/marriage/location_of_ceremony	35	2538.37	1.43	0.0	0.88	2535.76	1.43	0.0	0.89
/award/award_ceremony/awards_presented./award/award_honor/honored_for	121	411.78	16.94	1.65	6.82	405.44	23.14	5.79	11.67
/user/ktrueman/default_domain/international_organization/member_states	24	55.17	50.0	29.17	37.24	9.04	79.17	60.42	65.52
/film/film/runtime./film/film_cut/film_release_region	9	1304.44	16.67	0.0	5.67	1300.33	16.67	0.0	6.03
/sports/sport/pro_athletes./sports/pro_sports_played/athlete	17	781.62	41.18	29.41	34.8	763.24	58.82	44.12	49.3
/base/popstra/celebrity/dated./base/popstra/dated/participant	11	1401.5	0.0	0.0	0.19	1399.45	0.0	0.0	0.19
/base/biblioness/bibs_location/state	7	838.29	14.29	7.14	12.09	828.57	28.57	7.14	13.77
/organization/non_profit_organization/registered_with./organization/non_profit_registration/registering_agency	22	83.84	50.0	50.0	50.33	12.36	88.64	75.0	79.96
/award/award_category/category_of	20	389.75	40.0	37.5	39.94	372.6	75.0	62.5	66.55
/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club	29	197.1	15.52	0.0	5.98	191.95	25.86	1.72	9.06
/people/person/religion	127	1380.2	15.35	3.94	7.87	1296.32	15.75	4.72	8.54
/film/film/executive_produced_by	73	1048.59	14.38	1.37	6.34	1039.95	20.55	5.48	10.96
/business/job_title/people_with_this_title./business/employment_tenure/company	85	344.32	28.24	2.35	8.37	316.77	42.35	8.82	19.24
/location/country/official_language	16	257.5	34.38	12.5	18.75	243.81	37.5	18.75	23.4
/film/film/film_format	39	379.45	42.31	29.49	34.63	303.21	44.87	32.05	36.7
/media_common/netflix_genre/titles	124	375.72	20.97	3.63	8.89	292.54	25.4	5.65	12.0
/film/film/featured_film_locations	100	1999.08	6.0	0.5	2.85	1973.67	6.5	1.0	3.25
/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	158	757.71	49.68	36.39	42.01	68.63	51.9	37.66	44.34
/location/location/partially_contains	13	111.54	50.0	11.54	21.92	108.96	50.0	23.08	33.55
/sports/sports_team/roster./american_football/football_historical_roster_position/position_s	1	42.5	0.0	0.0	3.85	22.5	50.0	0.0	6.94
/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	258	56.76	14.92	0.78	6.02	14.75	60.66	14.92	27.96
/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month	60	24.78	30.83	0.0	8.25	1.07	100.0	97.5	98.45
