1195.11	22.22	5.56	0.125	1194.39	22.22	16.67	0.191
103.18	47.4	3.13	0.161	54.99	81.25	47.4	0.588
200.39	50.0	37.14	0.426	60.64	55.0	40.0	0.459
750.27	23.94	4.26	0.106	727.16	25.0	5.85	0.121
270.0	50.0	5.56	0.204	260.22	50.0	5.56	0.205
803.92	28.21	7.69	0.148	783.87	28.21	8.33	0.152
91.91	50.0	17.65	0.297	84.71	64.71	29.41	0.435
53.14	53.45	3.45	0.161	46.72	67.24	22.41	0.352
575.28	36.25	15.14	0.228	508.01	41.04	19.12	0.269
724.66	50.0	50.0	0.501	497.13	54.72	50.0	0.516
639.94	16.67	6.25	0.099	637.81	20.83	8.33	0.129
1499.51	50.0	44.61	0.473	167.2	61.93	48.05	0.534
518.08	46.43	25.51	0.328	359.17	53.06	33.67	0.405
1083.15	47.06	33.1	0.384	220.06	51.92	37.55	0.428
1411.34	14.12	2.06	0.06	1390.88	14.12	2.06	0.061
1147.71	14.92	1.8	0.063	1112.65	16.72	3.28	0.079
738.22	40.81	4.5	0.143	300.54	49.85	24.64	0.335
724.94	42.91	18.9	0.276	641.34	46.06	21.65	0.3
910.21	35.71	0.0	0.067	909.64	35.71	0.0	0.076
